swa	None
he	None
meahte	magan
on	None
feower	None
dagum	dæg
gesiglan	None
Þa	None
sceolde	None
he	None
ðær	None
bidan	bidan
ryhtnorþanwindes	None
for	for
ðæm	None
þæt	None
land	land
beag	bugan
þær	None
suþryhte	None
oþþe	None
seo	seon
sæ	sæ
in	None
on	None
ðæt	None
land	land
he	None
n	None
ysse	None
hwæþer	None
Þa	None
siglde	siglan
he	None
þonan	None
suðryhte	None
be	None
lande	land
swa	None
swa	None
he	None
mehte	magan
on	None
fif	None
dagum	dæg
gesiglan	None
Ða	None
læg	liсgan
þær	None
an	an
micel	None
ea	ea
up	None
in	None
on	None
þæt	None
land	land
Þa	None
cirdon	None
hie	None
up	None
in	None
on	None
ða	None
ea	ea
for	for
þæm	None
hie	None
ne	neh
dorston	durran
forþ	None
bi	None
þære	None
ea	ea
siglan	siglan
for	for
unfriþe	unfriþ
for	for
þæm	None
ðæt	None
land	land
wæs	wesan
eall	eall
gebun	buan
on	None
oþre	oþer
healfe	healf
þære	None
eas	None
Ne	None
mette	metan
he	None
ær	ær
nan	None
gebun	buan
land	land
siþþan	None
he	None
from	from
his	None
agnum	agen
ham	None
for	for
Ac	None
him	None
wæs	wesan
ealne	eall
weg	wegan
weste	weste
land	land
on	None
þæt	None
steorbord	None
butan	None
fiscerum	None
&	None
fugelerum	fugelere
&	None
huntum	hunta
&	None
þæt	None
wæron	wesan
eall	eall
Finnas	None
&	None
him	None
wæs	wesan
a	wifcynn
widsæ	None
on	None
ðæt	None
bæcbord	bæcbord
Þa	None
Beormas	None
hæfdon	habban
swiþe	swiþan
wel	None
gebud	None
hira	None
land	land
ac	acan
hie	None
ne	neh
dorston	durran
þæron	None
cuman	cuman
Ac	None
þara	None
Terfinna	None
land	land
wæs	wesan
eal	None
weste	weste
buton	None
ðær	None
huntan	hunta
gewicodon	None
oþþe	None
fisceras	None
oþþe	None
fugeleras	fugelere
Fela	None
spella	spellian
him	None
sædon	None
þa	None
Beormas	None
ægþer	None
ge	None
of	None
hiera	None
agnum	agen
lande	land
ge	None
of	None
þæm	None
landum	land
þe	None
ymb	None
hie	None
utan	None
wæron	wesan
ac	acan
he	None
n	None
yste	ystan
hwæt	None
þæs	None
soþes	soþ
wæs	wesan
for	for
þæm	None
he	None
hit	None
self	None
ne	neh
geseah	geseon
Þa	None
Finnas	None
him	None
þuhte	þynсan
&	None
þa	None
Beormas	None
spræcon	sprecan
neah	neah
an	an
geþeode	geþeode
Swiþost	None
he	None
for	for
ðider	None
toeacan	None
þæs	None
landes	land
sceawunge	None
for	for
þæm	None
horshwælum	None
for	for
ðæm	None
hie	None
habbað	None
swiþe	swiþan
æþele	æþelu
ban	ban
on	None
hiora	None
toþum	toþ
þa	None
teð	None
hie	None
brohton	bringan
sume	None
þæm	None
cyninge	cyninge
&	None
hiora	None
hyd	hydan
bið	None
swiðe	swiðan
god	god
to	toh
sciprapum	None
Se	None
hwæl	hwæl
bið	None
micle	None
læssa	læssa
þonne	None
oðre	None
hwalas	hwæl
ne	neh
bið	None
he	None
lengra	lengra
ðonne	None
syfan	None
elna	ellen
lang	lang
Ac	None
on	None
his	None
agnum	agen
lande	land
is	wesan
se	None
betsta	None
hwælhuntað	None
þa	None
beoð	None
eahta	eahtian
and	None
feowertiges	None
elna	ellen
lange	lang
&	None
þa	None
mæstan	None
fiftiges	None
elna	ellen
lange	lang
Þara	None
he	None
sæde	sæd
þæt	None
he	None
syxa	None
sum	su
ofsloge	ofslean
syxtig	None
on	None
twam	None
dagum	dæg
He	None
wæs	wesan
swyðe	None
spedig	spedig
man	munan
on	None
þæm	None
æhtum	æht
þe	None
heora	heore
speda	sped
on	None
beoð	None
þæt	None
is	wesan
on	None
wildrum	None
He	None
hæfde	habban
þa	None
gyt	None
ða	None
he	None
þone	None
cyningc	None
sohte	sœ̄сan
tamra	tam
deora	deore
unbebohtra	None
syx	None
hund	hund
Þa	None
deor	deor
hi	None
hatað	None
hranas	hran
þara	None
wæron	wesan
syx	None
stælhranas	stælhran
ða	None
beoð	None
swyðe	None
dyre	None
mid	None
Finnum	None
for	for
ðæm	None
hy	None
foð	None
þa	None
wildan	wilde
hranas	hran
mid	None
He	None
wæs	wesan
mid	None
þæm	None
fyrstum	fyrst
mannum	mann
on	None
þæm	None
lande	land
n	None
æfde	None
he	None
þeah	þiсgan
ma	None
ðonne	None
twentig	None
hryðera	None
&	None
twentig	None
sceapa	None
&	None
twentig	None
swyna	None
&	None
þæt	None
lytle	lytel
þæt	None
he	None
erede	erian
he	None
erede	erian
mid	None
horsan	None
Ac	None
hyra	hyr
ar	ar
is	wesan
mæst	None
on	None
þæm	None
gafole	gafol
þe	None
ða	None
Finnas	None
him	None
gyldað	None
Þæt	None
gafol	gafol
bið	None
on	None
deora	deore
fellum	None
&	None
on	None
fugela	None
feðerum	None
&	None
hwales	None
bane	ban
&	None
on	None
þæm	None
sciprapum	None
þe	None
beoð	None
of	None
hwæles	hwæl
hyde	hydan
geworht	wyrсean
&	None
of	None
seoles	seolh
Æghwilc	None
gylt	gyldan
be	None
hys	None
gebyrdum	gebyrde
Se	None
byrdesta	None
sceall	None
gyldan	gyldan
fiftyne	None
mearðes	None
fell	fellan
&	None
fif	None
hranes	hran
&	None
an	an
beran	beran
fel	felan
&	None
tyn	tynan
ambra	None
feðra	None
&	None
berenne	beran
kyrtel	None
oððe	None
yterenne	None
&	None
twegen	None
sciprapas	None
ægþer	None
sy	su
syxtig	None
elna	ellen
lang	lang
oþer	oþer
sy	su
of	None
hwæles	hwæl
hyde	hydan
geworht	wyrсean
oþer	oþer
of	None
sioles	None
He	None
sæde	sæd
ðæt	None
Norðmanna	None
land	land
wære	wær
swyþe	swyþ
lang	lang
&	None
swyðe	None
smæl	smæl
Eal	None
þæt	None
his	None
man	munan
aþer	None
oððe	None
ettan	None
oððe	None
erian	erian
mæg	mæg
þæt	None
lið	None
wið	None
ða	None
sæ	sæ
&	None
þæt	None
is	wesan
þeah	þiсgan
on	None
sumum	None
stowum	stow
swyðe	None
cludig	None
&	None
licgað	None
wilde	wilde
moras	None
wið	None
eastan	east
&	None
wið	None
uppon	None
emnlange	None
þæm	None
bynum	None
lande	land
On	None
þæm	None
morum	moru
eardiað	None
Finnas	None
&	None
þæt	None
byne	None
land	land
is	wesan
easteweard	None
bradost	None
&	None
symle	None
swa	None
norðor	None
swa	None
smælre	smæl
Eastewerd	None
hit	None
mæg	mæg
bion	None
syxtig	None
mila	mil
brad	brad
oþþe	None
hwene	None
brædre	None
&	None
middeweard	None
þritig	None
oððe	None
bradre	brad
&	None
norðeweard	None
he	None
cwæð	cweðan
þær	None
hit	None
smalost	None
wære	wær
þæt	None
hit	None
mihte	miht
beon	beon
þreora	None
mila	mil
brad	brad
to	toh
þæm	None
more	moru
&	None
se	None
mor	None
syðþan	None
on	None
sumum	None
stowum	stow
swa	None
brad	brad
swa	None
man	munan
mæg	mæg
on	None
twam	None
wucum	wucu
oferferan	None
&	None
on	None
sumum	None
stowum	stow
swa	None
brad	brad
swa	None
man	munan
mæg	mæg
on	None
syx	None
dagum	dæg
oferferan	None
Ðonne	None
is	wesan
toemnes	None
þæm	None
lande	land
suðeweardum	None
on	None
oðre	None
healfe	healf
þæs	None
mores	None
Sweoland	None
oþ	None
þæt	None
land	land
norðeweard	None
&	None
toemnes	None
þæm	None
lande	land
norðeweardum	None
Cwena	None
land	land
Þa	None
Cwenas	None
hergiað	None
hwilum	hwil
on	None
ða	None
Norðmen	None
ofer	ofer
ðone	None
mor	None
hwilum	hwil
þa	None
Norðmen	None
on	None
hy	None
&	None
þær	None
sint	None
swiðe	swiðan
micle	None
meras	mere
fersce	None
geond	None
þa	None
moras	None
&	None
berað	None
þa	None
Cwenas	None
hyra	hyr
scypu	None
ofer	ofer
land	land
on	None
ða	None
meras	mere
&	None
þanon	None
hergiað	None
on	None
ða	None
Norðmen	None
hy	None
habbað	None
swyðe	None
lytle	lytel
scypa	None
&	None
swyðe	None
leohte	leoht
Ohthere	None
sæde	sæd
þæt	None
sio	None
scir	None
hatte	None
Halgoland	None
þe	None
he	None
on	None
bude	buan
He	None
cwæð	cweðan
þæt	None
nan	None
man	munan
ne	neh
bude	buan
be	None
norðan	None
him	None
Þonne	None
is	wesan
an	an
port	port
on	None
suðeweardum	None
þæm	None
lande	land
þone	None
man	munan
hæt	hætan
Sciringesheal	None
Þyder	None
he	None
cwæð	cweðan
þæt	None
man	munan
ne	neh
mihte	miht
geseglian	None
on	None
anum	an
monðe	None
gyf	None
man	munan
on	None
niht	niht
wicode	None
&	None
ælce	None
dæge	dæge
hæfde	habban
ambyrne	None
wind	windan
&	None
ealle	eall
ða	None
hwile	hwil
he	None
sceal	None
seglian	seglian
be	None
lande	land
&	None
on	None
þæt	None
steorbord	None
him	None
bið	None
ærest	None
Iraland	None
&	None
þonne	None
ða	None
igland	None
þe	None
synd	None
betux	None
Iralande	None
&	None
þissum	None
lande	land
Þone	None
is	wesan
þis	None
land	land
oð	None
he	None
cymð	None
to	toh
Scirincgesheale	None
&	None
ealne	eall
weg	wegan
on	None
þæt	None
bæcbord	bæcbord
Norðweg	None
Æfter	None
þæm	None
þe	None
Romeburg	None
getimbred	None
wæs	wesan
IIII	None
hunde	hund
wintrum	winter
&	None
XXVI	None
feng	fon
Alexander	None
to	toh
Mæcedonia	None
rice	None
æfter	None
Philippuse	None
his	None
fæder	fæder
&	None
his	None
ærestan	None
ðegnscipe	None
on	None
ðon	None
gecyþde	gecyþan
þa	None
he	None
ealle	eall
Crecas	None
mid	None
his	None
snyttro	None
on	None
his	None
geweald	geweald
geniedde	geniedan
ealle	eall
þa	None
þe	None
wið	None
hiene	None
gewin	None
upahofon	None
Þæt	None
wearð	None
ærest	None
from	from
Persum	None
þa	None
hie	None
sealdon	sellan
Demostanase	None
þæm	None
philosophe	philosoph
licgende	None
feoh	feoh
wið	None
þæm	None
þe	None
he	None
gelærde	gelæran
ealle	eall
Crecas	None
þæt	None
hie	None
Alexandre	None
wiðsocen	None
Athene	None
budon	buan
gefeoht	gefeohtan
Alexandre	None
ac	acan
he	None
hie	None
sona	None
forslog	forslean
&	None
gefliemde	None
þæt	None
hie	None
siþþan	None
ungemetlicne	None
ege	ege
from	from
him	None
hæfdon	habban
&	None
Thebana	None
fæsten	fæsten
abræc	abrecan
&	None
mid	None
ealle	eall
towearp	toweorpan
þætte	None
ær	ær
wæs	wesan
ealra	eall
Creca	None
heafodstol	None
&	None
siþþan	None
þæt	None
folc	folc
eall	eall
on	None
ellþeodge	None
him	None
wið	None
feo	feoh
gesealde	gesellan
&	None
ealle	eall
þa	None
oðre	None
þeoda	þeod
þe	None
an	an
Crecum	None
wæron	wesan
he	None
to	toh
gafolgieldum	None
gedyde	gedon
buton	None
Mæcedonium	None
þe	None
him	None
æst	None
to	toh
gecirdon	None
&	None
þonan	None
wæs	wesan
farende	faran
an	an
Nilirice	None
&	None
on	None
Thraci	None
&	None
hie	None
ealle	eall
to	toh
him	None
gebigde	None
&	None
siþþan	None
he	None
gegaderode	gegaderian
fird	None
wið	None
Perse	None
&	None
þa	None
hwile	hwil
þe	None
he	None
hie	None
gaderade	None
he	None
ofslog	ofslean
ealle	eall
his	None
mægas	None
þe	None
he	None
geræcan	None
mehte	magan
On	None
his	None
feðehere	None
wæron	wesan
XXXII	None
M	None
&	None
þæs	None
gehorsedan	None
fifte	None
healf	healf
M	None
&	None
scipa	None
an	an
hund	hund
&	None
eahtatig	None
N	None
at	None
ic	None
cwæð	cweðan
Orosius	None
hwæðer	None
mare	mare
wundor	wundor
wæs	wesan
þe	None
þæt	None
he	None
swa	None
mid	None
lytle	lytel
fultume	fultuman
þone	None
mæstan	None
dæl	dælan
þisses	None
middangeardes	middangeard
gegan	gan
mehte	magan
þe	None
þæt	None
he	None
mid	None
swa	None
lytle	lytel
weorode	None
swa	None
micel	None
anginnan	None
dorste	durran
On	None
þæm	None
ærestan	None
gefeohte	gefeohtan
þe	None
Alexander	None
gefeaht	gefeohtan
wið	None
Darius	None
an	an
Persum	None
Darius	None
hæfde	habban
siex	None
hund	hund
m	None
folces	folc
He	None
wearþ	weorþan
þeh	None
swiþor	None
beswicen	beswican
for	for
Alexandres	None
searewe	None
þonne	None
for	for
his	None
gefeohte	gefeohtan
Þær	None
wæs	wesan
ungemetlic	None
wæl	wæl
geslagen	slean
Persa	None
&	None
Alexandres	None
n	None
æs	æs
na	None
ma	None
þonne	None
hund	hund
twelftig	None
on	None
þæm	None
rædehere	None
&	None
nigan	None
on	None
þæm	None
feðan	None
Þa	None
afor	afor
Alexander	None
þonan	None
on	None
Frigam	None
Asiam	None
lond	None
&	None
heora	heore
burg	burg
abræc	abrecan
&	None
towearp	toweorpan
þe	None
mon	None
hætt	hætt
Sardis	None
Þa	None
sægde	sægan
him	None
mon	None
þæt	None
Darius	None
hæfde	habban
eft	None
fird	None
gegaderod	gegaderian
on	None
Persum	None
Alexander	None
him	None
þæt	None
þa	None
ondred	ondrædan
for	for
þære	None
nearwan	nearu
stowe	stow
þe	None
he	None
þa	None
on	None
wæs	wesan
&	None
hrædlice	None
for	for
þæm	None
ege	ege
þonan	None
afor	afor
ofer	ofer
Taurasan	None
þone	None
beorg	beorgan
&	None
ungeliefedlicne	None
micelne	None
weg	wegan
on	None
þæm	None
dæge	dæge
gefor	gefaran
oð	None
he	None
com	cuman
to	toh
Tharsum	None
þære	None
byrg	byrgan
on	None
Cilicium	None
þæm	None
londe	None
On	None
ðæm	None
dæge	dæge
he	None
gemette	gemetan
ane	an
ea	ea
sio	None
hæfde	habban
ungemettlice	None
ceald	None
wæter	wæter
seo	seon
wæs	wesan
Ciðnus	None
haten	hatan
Þa	None
ongan	None
he	None
hine	None
baðian	baðian
þæron	None
swa	None
swatigne	None
þa	None
for	for
þæm	None
ciele	None
him	None
gescruncan	None
ealle	eall
þa	None
ædra	None
þæt	None
him	None
mon	None
þæs	None
lifes	lif
ne	neh
wende	wendan
Raðe	None
æfter	None
þæm	None
com	cuman
Darius	None
mid	None
firde	None
to	toh
Alexandre	None
He	None
hæfde	habban
III	None
C	None
þusenda	None
feðena	None
&	None
an	an
hund	hund
þusenda	None
gehorsedra	None
Alexander	None
wæs	wesan
þa	None
him	None
swiðe	swiðan
ondrædende	ondrædan
for	for
þære	None
miclan	None
menige	menigu
&	None
for	for
þære	None
lytlan	lytel
þe	None
he	None
self	None
hæfde	habban
þeh	None
þe	None
he	None
ær	ær
mid	None
þære	None
ilcan	None
Darius	None
maran	mare
ofercome	ofercuman
Þæt	None
gefeoht	gefeohtan
wæs	wesan
gedon	gedon
mid	None
micelre	None
geornfullnesse	None
of	None
þæm	None
folcum	folc
bæm	None
&	None
þær	None
wæron	wesan
þa	None
cyningas	cyning
begen	None
gewundod	wundian
Þær	None
wæs	wesan
Persa	None
X	None
M	None
ofslægen	ofslean
gehorsedra	None
&	None
eahtatig	None
M	None
feþena	None
&	None
eahtatig	None
M	None
gefangenra	None
&	None
þær	None
wæs	wesan
ungemetlic	None
micel	None
licgende	None
feoh	feoh
funden	findan
on	None
ðæm	None
wicstowun	None
Þær	None
wæs	wesan
Darius	None
modor	modor
gefangen	gefon
&	None
his	None
wif	wif
sio	None
wæs	wesan
his	None
swiostor	None
&	None
his	None
II	None
dohtor	dohtor
Ða	None
bead	beodan
Darius	None
healf	healf
his	None
rice	None
Alexandre	None
wiþ	None
þæm	None
wifmonnum	None
ah	agan
him	None
n	None
olde	None
Alexander	None
þæs	None
getygþian	None
Darius	None
þa	None
giet	gietan
þriddan	None
siþe	siþ
gegaderade	None
fird	None
of	None
Persum	None
&	None
eac	eacan
of	None
oþrum	oþer
londum	None
þone	None
fultum	fultuman
þe	None
he	None
him	None
to	toh
aspanan	None
mehte	magan
&	None
wið	None
Alexandres	None
for	for
Þa	None
hwile	hwil
þe	None
Darius	None
fird	None
gegaderode	gegaderian
þa	None
hwile	hwil
sende	sendan
Alexander	None
Parmenionem	None
his	None
ladteow	ladteow
þæt	None
he	None
Darius	None
sciphere	None
gefliemde	None
&	None
he	None
self	None
for	for
in	None
Sirium	None
&	None
hie	None
him	None
ongean	None
comon	cuman
&	None
his	None
mid	None
eaþmodnessun	None
anfengon	None
&	None
he	None
ðeah	None
naþelæs	None
heora	heore
land	land
oferhergeade	None
&	None
þæt	None
folc	folc
sum	su
þær	None
sittan	sittan
let	lætan
sum	su
þonan	None
adræfde	None
sume	None
on	None
elðiode	None
him	None
wið	None
feo	feoh
gesealde	gesellan
&	None
Tirus	None
þa	None
ealdan	eald
burg	burg
&	None
þa	None
welegan	None
he	None
besætt	None
&	None
siþþan	None
tobræc	tobrecan
&	None
mid	None
ealle	eall
towearp	toweorpan
for	for
þon	None
hi	None
him	None
lustlice	None
anfon	None
n	None
oldan	None
&	None
siþþan	None
for	for
on	None
Cilicium	None
&	None
þæt	None
folc	folc
to	toh
him	None
geniedde	geniedan
&	None
siþþan	None
on	None
Roðum	None
þæt	None
iglond	None
&	None
þæt	None
folc	folc
to	toh
him	None
geniedde	geniedan
&	None
æfter	None
þæm	None
he	None
for	for
on	None
Egypti	None
&	None
hi	None
to	toh
him	None
geniedde	geniedan
&	None
þær	None
het	hettan
þa	None
burg	burg
atimbran	None
þe	None
mon	None
siþþan	None
be	None
him	None
het	hettan
Alexandria	None
&	None
siþþan	None
he	None
for	for
to	toh
þæm	None
hearge	hearg
þe	None
Egypti	None
sædon	None
þæt	None
he	None
wære	wær
Amones	None
heora	heore
Godes	None
se	None
wæs	wesan
Iobeses	None
sunu	sunu
heora	heore
oþres	oþer
Godes	None
to	toh
þon	None
þæt	None
he	None
wolde	willan
beladian	beladian
his	None
modor	modor
Nectanebuses	None
þæs	None
drys	None
þe	None
mon	None
sæde	sæd
þæt	None
heo	None
hie	None
wið	None
forlege	None
&	None
þæt	None
he	None
Alexandres	None
fæder	fæder
wære	wær
Þa	None
bebead	bebeodan
Alexander	None
þæm	None
hæðnan	None
biscepe	None
þæt	None
he	None
becrupe	becreopan
on	None
þæs	None
Amones	None
anlicnesse	None
þe	None
inne	None
on	None
þæm	None
hearge	hearg
wæs	wesan
ær	ær
þæm	None
þe	None
he	None
&	None
þæt	None
folc	folc
hie	None
ðær	None
gegaderede	None
&	None
sæde	sæd
hu	None
he	None
him	None
an	an
his	None
gewill	None
beforan	None
þam	None
folce	folc
ondwyrdan	None
sceolde	None
þæs	None
he	None
hiene	None
ascade	None
Þa	None
rinde	rinde
hit	None
Her	None
ys	None
godspellys	None
angyn	None
hælyndes	None
Cristes	Crist
Godes	None
suna	sunu
Swa	None
awriten	None
is	wesan
on	None
þæs	None
witegan	None
bec	None
Isaiam	None
nu	None
ic	None
asende	None
minne	min
engel	engel
beforan	None
þinre	þinne
ansyne	None
Se	None
gegearwað	None
þinne	þinne
weg	wegan
beforan	None
ðe	None
Clypiende	None
stefn	stefn
on	None
þam	None
westene	westen
gegearwiað	None
Drihtnes	None
weg	wegan
doð	None
rihte	rihtan
his	None
siðas	None
Iohannes	None
wæs	wesan
on	None
westene	westen
fulligende	None
&	None
bodiende	bodian
dædbote	dædbot
fulwiht	fulwihtan
on	None
synna	synn
forgyfenesse	None
&	None
to	toh
him	None
ferde	feran
eall	eall
Iudeisc	None
rice	None
&	None
ealle	eall
Hierosolimaware	None
&	None
wæron	wesan
fram	None
him	None
gefullode	None
on	None
Iordanes	None
flode	flod
hyra	hyr
synna	synn
anddettenne	None
And	None
Iohannes	None
wæs	wesan
gescryd	None
mid	None
oluendes	None
hærum	hær
&	None
fellen	fellen
gyrdel	gyrdel
wæs	wesan
ymbe	None
his	None
lendenu	lenden
&	None
gærstapan	gærstapa
&	None
wudu.hunig	None
he	None
æt	etan
&	None
he	None
bodude	None
&	None
cwæð	cweðan
strengra	strengra
cymð	None
æfter	None
me	None
þæs	None
ne	neh
eom	wesan
ic	None
wyrðe	None
þæt	None
ic	None
his	None
sceona	None
þwanga	None
bugende	bugan
uncnytte	uncnyttan
Ic	None
fullige	None
eow	eowan
on	None
wætere	None
he	None
eow	eowan
fullað	None
on	None
halgum	halig
gaste	gast
&	None
on	None
ðam	None
dagum	dæg
com	cuman
se	None
hælend	hælend
fram	None
Nazareth	None
Galilee	None
&	None
wæs	wesan
gefullod	None
on	None
Iordane	None
fram	None
Iohanne	None
&	None
sona	None
of	None
ðam	None
wætere	None
he	None
geseah	geseon
opene	open
heofonas	heofon
&	None
haligne	halig
gast	gast
swa	None
culfran	culfre
astigende	None
&	None
on	None
him	None
wunigende	None
&	None
þa	None
wæs	wesan
stefn	stefn
of	None
heofenum	None
geworden	weorþan
þu	None
eart	wesan
min	min
gelufoda	None
sunu	sunu
on	None
þe	None
ic	None
gelicode	gelician
And	None
sona	None
gast	gast
hine	None
on	None
westen	westen
genydde	None
&	None
he	None
on	None
westene	westen
wæs	wesan
feowertig	None
daga	dæg
&	None
feowertig	None
nihta	nihtian
&	None
he	None
wæs	wesan
fram	None
Satane	None
gecostnod	costnian
&	None
he	None
mid	None
wilddeorum	wilddeor
wæs	wesan
&	None
him	None
englas	engel
þenodon	þenian
Syððan	None
Iohannes	None
geseald	sellan
wæs	wesan
com	cuman
se	None
hælend	hælend
on	None
Galileam	None
Godes	None
rices	None
godspell	godspell
bodigende	None
&	None
þus	None
cweðende	cweðan
witodlice	None
tid	tidan
is	wesan
gefylled	gefyllan
&	None
heofena	None
rice	None
genealæcð	None
Doð	None
dædbote	dædbot
&	None
gelyfaþ	gelyfan
þam	None
godspelle	godspell
&	None
þa	None
he	None
ferde	feran
wið	None
þa	None
Galileiscan	None
Sæ	None
he	None
geseah	geseon
Simonem	None
&	None
Andream	None
his	None
broðor	None
hyra	hyr
nett	None
on	None
þa	None
sæ	sæ
lætende	lætan
Soðlice	None
hi	None
wæron	wesan
fisceras	None
And	None
þa	None
cwæð	cweðan
se	None
hælend	hælend
cumað	None
æfter	None
me	None
&	None
ic	None
do	don
inc	None
þæt	None
gyt	None
beoð	None
sawla	sawol
onfonde	onfon
&	None
hi	None
þa	None
hrædlice	None
him	None
fyligdon	None
&	None
forleton	forlætan
heora	heore
net	net
&	None
ðanon	None
hwon	None
agan	agan
he	None
geseah	geseon
Iacobum	None
&	None
Zebedei	None
&	None
Iohannes	None
his	None
broðor	None
&	None
hi	None
on	None
heora	heore
scype	None
heora	heore
nett	None
logodon	logian
&	None
he	None
hi	None
sona	None
clypode	None
&	None
hi	None
heora	heore
fæder	fæder
Zebedeo	None
on	None
scipe	None
forleton	forlætan
mid	None
hyrlingum	hyrling
&	None
ferdon	feran
to	toh
Cafarnaum	None
&	None
sona	None
restedagum	None
he	None
lærde	læran
hi	None
on	None
gesamnunge	gesamnung
ingancgende	None
&	None
hi	None
wundredon	None
be	None
his	None
lare	lar
Soþlice	None
he	None
wæs	wesan
hi	None
lærende	læran
swa	None
se	None
þe	None
anweald	anweald
hæfð	None
næs	nesan
swa	None
boceras	bocere
&	None
on	None
heora	heore
gesamnunge	gesamnung
wæs	wesan
sum	su
man	munan
on	None
unclænum	unclæne
gaste	gast
&	None
he	None
hrymde	hryman
&	None
cwæð	cweðan
eala	None
Nazarenisca	None
hælend	hælend
hwæt	None
is	wesan
us	None
&	None
þe	None
Com	None
ðu	None
us	None
to	toh
forspillanne	None
Ic	None
wat	witan
þu	None
eart	wesan
Godes	None
halga	halig
Ða	None
cidde	None
se	None
hælend	hælend
him	None
&	None
cwæð	cweðan
adumba	None
&	None
ga	gan
of	None
þisum	None
men	None
&	None
se	None
unclæna	unclæne
gast	gast
hine	None
slitende	slitan
&	None
mycelre	None
stefne	stefn
clypiende	None
him	None
of	None
eode	gan
Þa	None
wundredon	None
hi	None
ealle	eall
swa	None
þæt	None
hi	None
betwux	None
him	None
cwædon	cweþan
hwæt	None
ys	None
þis	None
Hwæt	None
is	wesan
þeos	þeoh
niwe	niwe
lar	lar
þæt	None
he	None
on	None
anwealde	anweald
unclænum	unclæne
gastum	gast
bebyt	None
&	None
hi	None
hyrsumiað	None
him	None
&	None
sona	None
ferde	feran
his	None
hlisa	hlisa
to	toh
Galilea	None
rice	None
Hrædlice	None
of	None
hyra	hyr
gesamnunge	gesamnung
hi	None
comon	cuman
on	None
Simonis	None
&	None
Andreas	None
hus	hus
mid	None
Iacobe	None
&	None
Iohanne	None
Soðlice	None
þa	None
sæt	sæt
Simonis	None
swegr	None
hriðigende	None
&	None
hi	None
him	None
be	None
hyre	hyrian
sædon	None
&	None
genealæcende	None
he	None
hi	None
up	None
ahof	ahebban
hyre	hyrian
handa	hand
gegripenre	None
&	None
hrædlice	None
se	None
fefor	None
hi	None
forlet	forlætan
&	None
heo	None
þenode	þenian
him	None
Soðlice	None
þa	None
hit	None
wæs	wesan
æfen	æfen
geworden	weorþan
þa	None
sunne	sunne
to	toh
setle	setl
eode	gan
hi	None
brohton	bringan
to	toh
him	None
ealle	eall
þa	None
unhalan	unhal
&	None
þa	None
ðe	None
wode	wod
wæron	wesan
&	None
eall	eall
seo	seon
burhwaru	None
wæs	wesan
gegaderod	gegaderian
to	toh
þære	None
duran	None
&	None
he	None
manega	None
gehælde	gehælan
þe	None
missenlicum	None
adlum	adl
gedrehte	None
wæron	wesan
&	None
manega	None
deofolseocnyssa	None
he	None
ut	None
adraf	None
&	None
hi	None
sprecan	sprecan
ne	neh
let	lætan
forþam	None
hi	None
wiston	witan
þæt	None
he	None
Crist	Crist
wæs	wesan
And	None
swiðe	swiðan
ær	ær
arisende	arisan
he	None
ferde	feran
on	None
weste	weste
stowe	stow
&	None
hine	None
þar	None
gebæd	gebiddan
&	None
him	None
fyligde	None
Simon	None
&	None
þa	None
ðe	None
mid	None
him	None
wæron	wesan
&	None
þa	None
hi	None
hine	None
gemetton	gemetan
hi	None
sædon	None
him	None
eall	eall
þis	None
folc	folc
ðe	None
secð	None
Þa	None
cwæð	cweðan
he	None
fare	faru
we	None
on	None
gehende	gehende
tunas	tun
&	None
ceastra	None
þæt	None
ic	None
ðar	None
bodige	bodig
Witodlice	None
to	toh
ðam	None
ic	None
com	cuman
&	None
he	None
wæs	wesan
bodigende	None
on	None
heora	heore
gesamnungum	gesamnung
&	None
ealre	eall
Galilea	None
&	None
deofolseocnessa	deofolseocnes
ut	None
adrifende	None
And	None
to	toh
him	None
com	cuman
sum	su
hreofla	None
hine	None
biddende	biddan
&	None
gebigedum	None
cneowum	cneow
him	None
to	toh
cwæþ	cweþan
Drihten	None
gif	None
þu	None
wylt	None
ðu	None
miht	miht
geclænsian	None
me	None
Soðlice	None
se	None
hælend	hælend
him	None
gemiltsode	None
&	None
his	None
hand	hand
aþenode	None
&	None
hine	None
æthrinende	æthrinan
&	None
þus	None
cwæð	cweðan
Ic	None
wylle	None
Beo	None
ðu	None
geclænsod	clænsian
&	None
þa	None
he	None
ðus	None
cwæð	cweðan
sona	None
seo	seon
hreofnys	None
him	None
fram	None
gewat	gewitan
&	None
he	None
wæs	wesan
geclænsod	clænsian
&	None
sona	None
he	None
bead	beodan
him	None
&	None
cwæð	cweðan
warna	warnian
þæt	None
ðu	None
hit	None
nanum	None
men	None
ne	neh
secge	None
ac	acan
ga	gan
&	None
ætyw	None
ðe	None
þara	None
sacerda	None
ealdre	ealdor
&	None
bring	bringan
for	for
ðinre	None
clænsunga	None
þæt	None
Moyses	None
bebead	bebeodan
him	None
on	None
gewitnesse	gewitnes
&	None
he	None
þa	None
utgangende	None
ongan	None
bodian	bodian
&	None
widmærsian	widmærsian
þa	None
spræce	sprecan
swa	None
þæt	None
he	None
ne	neh
mihte	miht
openlice	None
on	None
þa	None
ceastre	None
gan	gan
ac	acan
beon	beon
ute	None
on	None
westum	weste
stowum	stow
&	None
hi	None
æghwanon	None
to	toh
him	None
comon	cuman
&	None
eft	None
æfter	None
dagum	dæg
he	None
