+	mag	Mæg	mag
+	his	his	hit|his|he
-	sweostor	swiostor	None
+	&	&	None
+	his	his	hit|his|he
+	twegen	II	twegen
+	dohtor	dohtor	dohtor
+	þa	Ða	þa|se
+	beodan	bead	beodan
+	Darius	Darius	darius
+	healf	healf	healf
+	his	his	hit|his|he
-	rice	rice	romana
+	Alexander	Alexandre	alexander
+	wiþ	wiþ	wiþ
+	se	þæm	þæm|se
-	wifmann	wifmonnum	None
+	ac	ah	agan|ac
+	he	him	him|hi|he
+	ne	n	næs|ne
-	willan	olde	None
+	Alexander	Alexander	alexander
+	se	þæs	se
+	getiðian	getygþian	getiðian
+	Darius	Darius	darius
+	þa	þa	þu|þa|se
+	git	giet	git|gietan|geotan
+	þridda	þriddan	þridda
+	siþ	siþe	siþ
+	gegaderian	gegaderade	gegaderian
-	fyrd	fird	None
+	of	of	of
+	Perse	Persum	perse
+	&	&	None
+	eac	eac	eacan|eac
+	of	of	of
+	oðer	oþrum	oþrum|oþer|oðer
+	land	londum	land
+	se	þone	se
+	fultum	fultum	fultuman|fultum
+	þe	þe	þu|þe|se
+	he	he	he
+	he	him	him|hi|he
+	to	to	toh|to
+	aspanan	aspanan	aspanan
+	magan	mehte	magan
+	&	&	None
+	wiþ	wið	wiþ|wið
+	Alexander	Alexandres	alexander
+	faran	for	for|faran
+	se	Þa	þa|se
+	hwil	hwile	hwil
+	þe	þe	þu|þe|se
+	Darius	Darius	darius
-	fyrd	fird	None
+	gegaderian	gegaderode	gegaderian
+	se	þa	þu|þa|se
+	hwil	hwile	hwil
+	sendan	sende	sendan
+	Alexander	Alexander	alexander
+	Parmenio	Parmenionem	parmenio
+	his	his	hit|his|he
+	ladteow	ladteow	ladteow
+	þæt	þæt	þæt|se
+	he	he	he
+	Darius	Darius	darius
+	sciphere	sciphere	sciphere
+	geflyman	gefliemde	geflyman
+	&	&	None
+	he	he	he
+	self	self	self
+	faran	for	for|faran
+	in	in	in
+	Siria	Sirium	siria
+	&	&	None
+	hi	hie	hi|heo
+	he	him	him|hi|he
+	ongeagn	ongean	ongeagn
+	cuman	comon	cuman
+	&	&	None
+	he	his	hit|his|he
+	mid	mid	mid
+	eaþmodnes	eaþmodnessun	eaþmodnes
-	onfon	anfengon	None
+	&	&	None
+	he	he	he
+	þeah	ðeah	þeah
+	naðylæs	naþelæs	naðylæs
+	hira	heora	hira|hi|heore
+	land	land	land|finna
+	oferhergian	oferhergeade	oferhergian
+	&	&	None
+	se	þæt	þæt|se
+	folc	folc	folc
+	sum	sum	sum|su
+	þær	þær	þær
+	sittan	sittan	sittan
+	lætan	let	lætan|lettan
+	sum	sum	sum|su
+	þanan	þonan	þanan
+	adrifan	adræfde	adrifan
+	sum	sume	sum
+	on	on	on|an
-	elþeod	elðiode	None
+	he	him	him|hi|he
+	wiþ	wið	wiþ|wið
+	feoh	feo	feoh
+	gesellan	gesealde	gesellan
+	&	&	None
+	Tirus	Tirus	tirus
+	se	þa	þu|þa|se
+	eald	ealdan	eald
-	burh	burg	cantwara|burg
+	&	&	None
+	se	þa	þu|þa|se
+	welig	welegan	welig
+	he	he	he
+	besittan	besætt	besittan
+	&	&	None
+	siððan	siþþan	siððan
+	tobrecan	tobræc	tobrecan
+	&	&	None
+	mid	mid	mid
+	eal	ealle	ealle|eall|eal
+	toweorpan	towearp	toweorpan
+	for	for	for|faran
+	þon	þon	þon|se
+	hi	hi	hi|heo
+	hi	him	him|hi|he
+	lustlice	lustlice	lustlice
-	onfon	anfon	None
+	ne	n	næs|ne
-	willan	oldan	None
+	&	&	None
+	siððan	siþþan	siððan
+	faran	for	for|faran
+	on	on	on|an
+	Cilicia	Cilicium	cilicia
+	&	&	None
+	se	þæt	þæt|se
+	folc	folc	folc
+	to	to	toh|to
+	he	him	him|hi|he
+	genedan	geniedde	geniedan|genedan
+	&	&	None
+	siððan	siþþan	siððan
+	on	on	on|an
+	Roðos	Roðum	roðos
+	se	þæt	þæt|se
-	igland	iglond	None
+	&	&	None
+	se	þæt	þæt|se
+	folc	folc	folc
+	to	to	toh|to
+	he	him	him|hi|he
+	genedan	geniedde	geniedan|genedan
+	&	&	None
+	æfter	æfter	æfter
+	se	þæm	þæm|se
+	he	he	he
+	faran	for	for|faran
+	on	on	on|an
+	Egipte	Egypti	egipte
+	&	&	None
+	hi	hi	hi|heo
+	to	to	toh|to
+	he	him	him|hi|he
+	genedan	geniedde	geniedan|genedan
+	&	&	None
+	þær	þær	þær
+	hatan	het	hettan|het|hedan|hatan
+	se	þa	þu|þa|se
-	burh	burg	cantwara|burg
+	atimbran	atimbran	atimbran
+	þe	þe	þu|þe|se
+	man	mon	mann|man
+	siððan	siþþan	siððan
+	be	be	be
+	he	him	him|hi|he
+	hatan	het	hettan|het|hedan|hatan
+	Alexandria	Alexandria	alexandria
+	&	&	None
+	siððan	siþþan	siððan
+	he	he	he
+	faran	for	for|faran
+	to	to	toh|to
+	se	þæm	þæm|se
+	hearg	hearge	hearg
+	þe	þe	þu|þe|se
+	Egipte	Egypti	egipte
+	secgan	sædon	secgan
+	þæt	þæt	þæt|se
+	he	he	he
+	wesan	wære	wære|wær|wesan|seon|beon
+	Amon	Amones	amon
+	hira	heora	hira|hi|heore
+	God	Godes	godes|god
+	se	se	se
+	wesan	wæs	wesan|seon|beon
+	Iobes	Iobeses	iobes
+	sunu	sunu	sunu
+	hira	heora	hira|hi|heore
+	oðer	oþres	oþer|oðer
+	God	Godes	godes|god
+	to	to	toh|to
+	se	þon	þon|se
+	þæt	þæt	þæt|se
+	he	he	he
+	willan	wolde	willan
+	beladian	beladian	beladian
+	his	his	hit|his|he
+	modor	modor	modor
+	Nectanebus	Nectanebuses	nectanebus
+	se	þæs	se
+	dry	drys	dry
+	þe	þe	þu|þe|se
+	man	mon	mann|man
+	secgan	sæde	sæd|secgan
+	þæt	þæt	þæt|se
+	heo	heo	heo
+	heo	hie	hi|heo
+	wiþ	wið	wiþ|wið
+	forlicgan	forlege	forlicgan
+	&	&	None
+	þæt	þæt	þæt|se
+	he	he	he
+	Alexander	Alexandres	alexander
+	fæder	fæder	fæder
+	wesan	wære	wære|wær|wesan|seon|beon
+	þa	Þa	þa|se
+	bebeodan	bebead	bebeodan
+	Alexander	Alexander	alexander
+	se	þæm	þæm|se
+	hæðen	hæðnan	hæðen
+	bisceop	biscepe	bisceop
+	þæt	þæt	þæt|se
+	he	he	he
+	becreopan	becrupe	becreopan
+	on	on	on|an
+	se	þæs	se
+	Amon	Amones	amon
+	anlicnes	anlicnesse	anlicnes
+	þe	þe	þu|þe|se
+	inne	inne	inne
+	on	on	on|an
+	se	þæm	þæm|se
+	hearg	hearge	hearg
+	wesan	wæs	wesan|seon|beon
+	ær	ær	ær
+	se	þæm	þæm|se
+	þe	þe	þu|þe|se
+	he	he	he
+	&	&	None
+	se	þæt	þæt|se
+	folc	folc	folc
+	hi	hie	hi|heo
+	þær	ðær	þær
+	gegaderian	gegaderede	gegaderian
+	&	&	None
+	secgan	sæde	sæd|secgan
+	hu	hu	hu
+	he	he	he
+	he	him	him|hi|he
+	on	an	on|an
+	his	his	hit|his|he
+	gewil	gewill	gewil
+	beforan	beforan	beforan
+	se	þam	þæm|þam|se
+	folc	folce	folc
+	andwerdan	ondwyrdan	andwerdan
+	sculan	sceolde	sculan
+	se	þæs	se
+	he	he	he
+	he	hiene	he
-	ascian	ascade	None
+	þa	Þa	þa|se
+	rinde	rinde	rinde|rind
+	hit	hit	hit
+	her	Her	her
-	wesan	ys	None
+	godspell	godspellys	godspell
+	angin	angyn	angin
+	hælend	hælyndes	hælend
+	Crist	Cristes	crist|Crist
+	God	Godes	godes|god
+	sunu	suna	sunu
+	swa	Swa	swa
+	awritan	awriten	awriten|awritan
+	wesan	is	wesan|seon|is
+	on	on	on|an
+	se	þæs	se
+	witega	witegan	witega
-	boc	bec	None
+	Isaias	Isaiam	isaias
+	nu	nu	nu
+	ic	ic	ic
+	asendan	asende	asendan
+	min	minne	min
+	engel	engel	engel
+	beforan	beforan	beforan
+	þin	þinre	þinne|þin
+	ansyn	ansyne	ansyn
+	se	Se	se
+	gegearwian	gegearwað	gegearwian
+	þin	þinne	þinne|þin
+	weg	weg	wegan|weg
+	beforan	beforan	beforan
+	þu	ðe	þu|þe|ðe
+	clypian	Clypiende	clypian
+	stefn	stefn	stefn
+	on	on	on|an
+	se	þam	þæm|þam|se
+	westen	westene	westen
+	gegearwian	gegearwiað	gegearwian
+	Dryhten	Drihtnes	dryhten
+	weg	weg	wegan|weg
-	don	doð	None
+	riht	rihte	rihte|rihtan|riht
+	his	his	hit|his|he
+	siþ	siðas	siþ
+	Iohannes	Iohannes	iohannes
+	wesan	wæs	wesan|seon|beon
+	on	on	on|an
+	westen	westene	westen
+	fullian	fulligende	fullian
+	&	&	None
+	bodian	bodiende	bodian
+	dædbot	dædbote	dædbot
+	fulwiht	fulwiht	fulwihtan|fulwiht
+	on	on	on|an
+	syn	synna	synn|syn
+	forgifness	forgyfenesse	forgifness
+	&	&	None
+	to	to	toh|to
+	he	him	him|hi|he
+	feran	ferde	feran
+	eal	eall	eall|eal
+	Iudeisc	Iudeisc	iudeisc
-	rice	rice	romana
+	&	&	None
+	eal	ealle	ealle|eall|eal
+	Hierosolimaware	Hierosolimaware	hierosolimaware
+	&	&	None
+	wesan	wæron	wesan|seon|beon
+	fram	fram	fram
+	he	him	him|hi|he
+	gefullian	gefullode	gefyllan|gefullian
+	on	on	on|an
+	Iordane	Iordanes	iordane
+	flod	flode	flod
+	hira	hyra	hyra|hyr|hira|hi
+	syn	synna	synn|syn
+	andettan	anddettenne	andettan
+	and	And	and
+	Iohannes	Iohannes	iohannes
+	wesan	wæs	wesan|seon|beon
+	gescrydan	gescryd	gescrydan
+	mid	mid	mid
+	olfend	oluendes	olfend
+	hær	hærum	hær
+	&	&	None
+	fellen	fellen	fellen|fellan
+	gyrdel	gyrdel	gyrdel
+	wesan	wæs	wesan|seon|beon
+	ymb	ymbe	ymbe|ymb
+	his	his	hit|his|he
+	lendenu	lendenu	lendenu|lenden
+	&	&	None
+	gærsstapa	gærstapan	gærstapa|gærsstapa
+	&	&	None
+	wuduhunig	wudu.hunig	wuduhunig
+	he	he	he
+	etan	æt	æt|etan
+	&	&	None
+	he	he	he
-	bodian	bodude	None
+	&	&	None
-	cweþan	cwæð	cweðan
-	strang	strengra	strengra
-	cuman	cymð	None
+	æfter	æfter	æfter
+	ic	me	me|ic
+	se	þæs	se
+	ne	ne	nesan|neh|ne
+	wesan	eom	wesan|seon|eoh
+	ic	ic	ic
+	weorþ	wyrðe	weorþ
+	þæt	þæt	þæt|se
+	ic	ic	ic
+	his	his	hit|his|he
-	scoh	sceona	sceo
+	þwang	þwanga	þwang
+	bugan	bugende	bugan
+	uncnyttan	uncnytte	uncnyttan
+	ic	Ic	ic
+	fullian	fullige	fullian
+	ge	eow	ge|eowan|eow
+	on	on	on|an
+	wæter	wætere	wæter
+	he	he	he
+	ge	eow	ge|eowan|eow
+	fullian	fullað	fullian
+	on	on	on|an
+	halig	halgum	halig|halga|haleg
+	gast	gaste	gast
+	&	&	None
+	on	on	on|an
+	se	ðam	ðam|se
+	dæg	dagum	dæg|dah|dag
+	cuman	com	cuman
+	se	se	se
+	hælend	hælend	hælend
+	fram	fram	fram
+	Nazareth	Nazareth	nazareth
+	Galilee	Galilee	galilee
+	&	&	None
+	wesan	wæs	wesan|seon|beon
+	gefullian	gefullod	gefullian
+	on	on	on|an
+	Iordane	Iordane	iordane|iordan
+	fram	fram	fram
+	Iohannes	Iohanne	iohannes
+	&	&	None
+	sona	sona	sona
+	of	of	of
+	se	ðam	ðam|se
+	wæter	wætere	wæter
+	he	he	he
+	geseon	geseah	geseon
+	open	opene	open
+	heofon	heofonas	heofon
+	&	&	None
+	halig	haligne	halig
+	gast	gast	gast
+	swa	swa	swa
+	culfre	culfran	culfre
+	astigan	astigende	astigan
+	&	&	None
+	on	on	on|an
+	he	him	him|hi|he
+	wunian	wunigende	wunian
+	&	&	None
+	þa	þa	þu|þa|se
+	wesan	wæs	wesan|seon|beon
+	stefn	stefn	stefn
+	of	of	of
-	heofon	heofenum	None
+	geweorþan	geworden	weorþan|geweorþan
+	þu	þu	þu
+	wesan	eart	wesan|seon
+	min	min	min|ic
+	gelufian	gelufoda	gelufian
+	sunu	sunu	sunu
+	on	on	on|an
+	þu	þe	þu|þe|se
+	ic	ic	ic
+	gelician	gelicode	gelician
+	and	And	and
+	sona	sona	sona
+	gast	gast	gast
+	he	hine	he
+	on	on	on|an
+	westen	westen	westen|westan
+	genedan	genydde	genedan
+	&	&	None
+	he	he	he
+	on	on	on|an
+	westen	westene	westen
+	wesan	wæs	wesan|seon|beon
+	feowertig	feowertig	feowertig
+	dæg	daga	dæg|dah|dagian|dag
+	&	&	None
+	feowertig	feowertig	feowertig
+	niht	nihta	nihtian|niht|neaht
+	&	&	None
+	he	he	he
+	wesan	wæs	wesan|seon|beon
+	fram	fram	fram
+	Satan	Satane	satan
+	gecostnian	gecostnod	gecostnian|costnian
+	&	&	None
+	he	he	he
+	mid	mid	mid
+	wilddeor	wilddeorum	wilddeor
+	wesan	wæs	wesan|seon|beon
+	&	&	None
+	he	him	him|hi|he
+	engel	englas	engel
-	þegnian	þenodon	þenian
+	siððan	Syððan	siððan
+	Iohannes	Iohannes	iohannes
+	gesellan	geseald	sellan|gesellan|geseald
+	wesan	wæs	wesan|seon|beon
+	cuman	com	cuman
+	se	se	se
+	hælend	hælend	hælend
+	on	on	on|an
+	Galilea	Galileam	galilea
+	God	Godes	godes|god
-	rice	rices	None
+	godspell	godspell	godspell
+	bodian	bodigende	bodian
+	&	&	None
+	þus	þus	þus
-	cweþan	cweðende	cweðan
+	witodlice	witodlice	witodlice
+	tid	tid	tidan|tid
+	wesan	is	wesan|seon|is
+	gefyllan	gefylled	gefyllan|fyllan
+	&	&	None
-	heofon	heofena	None
-	rice	rice	romana
+	genealæcan	genealæcð	genealæcan
-	don	Doð	None
+	dædbot	dædbote	dædbot
+	&	&	None
+	gelyfan	gelyfaþ	gelyfan
+	se	þam	þæm|þam|se
+	godspell	godspelle	godspell|godspel
+	&	&	None
+	þa	þa	þu|þa|se
+	he	he	he
+	feran	ferde	feran
+	wiþ	wið	wiþ|wið
+	se	þa	þu|þa|se
+	Galileisc	Galileiscan	galileisc
+	sæ	Sæ	sæ
+	he	he	he
+	geseon	geseah	geseon
+	Simon	Simonem	simon
+	&	&	None
+	Andreas	Andream	andreas
+	his	his	hit|his|he
+	broðor	broðor	broðor
+	hira	hyra	hyra|hyr|hira|hi
+	nett	nett	nett
+	on	on	on|an
+	se	þa	þu|þa|se
+	sæ	sæ	sæ
+	lætan	lætende	lætan
+	soþlice	Soðlice	soþlice|soðlice
+	hi	hi	hi|heo
+	wesan	wæron	wesan|seon|beon
+	fiscere	fisceras	fiscere
+	and	And	and
+	þa	þa	þu|þa|se
-	cweþan	cwæð	cweðan
+	se	se	se
+	hælend	hælend	hælend
-	cuman	cumað	None
+	æfter	æfter	æfter
+	ic	me	me|ic
+	&	&	None
+	ic	ic	ic
+	don	do	don
+	git	inc	git
+	þæt	þæt	þæt|se
+	git	gyt	git
-	beon	beoð	None
+	sawel	sawla	sawol|sawlian|sawel
+	onfond	onfonde	onfond|onfon
+	&	&	None
+	hi	hi	hi|heo
+	þa	þa	þu|þa|se
+	hrædlice	hrædlice	hrædlice
+	he	him	him|hi|he
+	fylgean	fyligdon	fylgean
+	&	&	None
+	forlætan	forleton	forlætan
+	hira	heora	hira|hi|heore
+	nett	net	nett|net
+	&	&	None
+	þanan	ðanon	þanan
+	hwon	hwon	hwon
+	agan	agan	aginnan|agan
+	he	he	he
+	geseon	geseah	geseon
+	Iacob	Iacobum	iacob
+	&	&	None
+	Zebedeus	Zebedei	zebedeus
+	&	&	None
+	Iohannes	Iohannes	iohannes
+	his	his	hit|his|he
+	broðor	broðor	broðor
+	&	&	None
+	hi	hi	hi|heo
+	on	on	on|an
+	hira	heora	hira|hi|heore
-	scip	scype	None
+	hira	heora	hira|hi|heore
+	nett	nett	nett
+	logian	logodon	logian
+	&	&	None
+	he	he	he
+	hi	hi	hi|heo
+	sona	sona	sona
+	clypian	clypode	clypian
+	&	&	None
+	hi	hi	hi|heo
+	hira	heora	hira|hi|heore
+	fæder	fæder	fæder
+	Zebedeus	Zebedeo	zebedeus
+	on	on	on|an
+	scip	scipe	scip
+	forlætan	forleton	forlætan
+	mid	mid	mid
+	hyrling	hyrlingum	hyrling
+	&	&	None
+	feran	ferdon	feran
+	to	to	toh|to
+	Cafarnaum	Cafarnaum	cafarnaum
+	&	&	None
+	sona	sona	sona
+	restedæg	restedagum	restedæg
+	he	he	he
+	læran	lærde	læran
+	hi	hi	hi|heo
+	on	on	on|an
+	gesamnung	gesamnunge	gesamnung
+	ingan	ingancgende	ingan
+	&	&	None
+	hi	hi	hi|heo
-	wundrian	wundredon	None
+	be	be	be
+	his	his	hit|his|he
+	lar	lare	lar
+	soþlice	Soþlice	soþlice
+	he	he	he
+	wesan	wæs	wesan|seon|beon
+	hi	hi	hi|heo
+	læran	lærende	læran
+	swa	swa	swa
+	se	se	se
+	þe	þe	þu|þe|se
+	anweald	anweald	anweald
-	habban	hæfð	None
+	næs	næs	næs|nesan
+	swa	swa	swa
+	bocere	boceras	boh|bocere
+	&	&	None
+	on	on	on|an
+	hira	heora	hira|hi|heore
+	gesamnung	gesamnunge	gesamnung
+	wesan	wæs	wesan|seon|beon
+	sum	sum	sum|su
+	mann	man	munan|mann|man
+	on	on	on|an
+	unclæne	unclænum	unclæne
+	gast	gaste	gast
+	&	&	None
+	he	he	he
+	hryman	hrymde	hryman
+	&	&	None
-	cweþan	cwæð	cweðan
+	eala	eala	eala
+	Nazarenisc	Nazarenisca	nazarenisc|Nazarenisc
+	hælend	hælend	hælend
-	hwæt	hwæt	hwæt#2
+	wesan	is	wesan|seon|is
+	we	us	we|us
+	&	&	None
+	þu	þe	þu|þe|se
-	cuman	Com	None
+	þu	ðu	þu
+	we	us	we|us
+	to	to	toh|to
+	forspillan	forspillanne	forspillan
+	ic	Ic	ic
+	witan	wat	witan
+	þu	þu	þu
+	wesan	eart	wesan|seon
+	God	Godes	godes|god
+	halga	halga	halig|halgian|halga|haleg
+	þa	Ða	þa|se
+	cyþan	cidde	cyþan
+	se	se	se
+	hælend	hælend	hælend
+	he	him	him|hi|he
+	&	&	None
-	cweþan	cwæð	cweðan
+	adumbian	adumba	adumbian
+	&	&	None
+	gan	ga	gan
+	of	of	of
+	þes	þisum	þes
+	mann	men	mann
+	&	&	None
+	se	se	se
+	unclæne	unclæna	unclæne
+	gast	gast	gast
+	he	hine	he
+	slitan	slitende	slitan
+	&	&	None
+	micel	mycelre	micel
+	stefn	stefne	stefn
+	clypian	clypiende	clypian
+	he	him	him|hi|he
+	of	of	of
+	gan	eode	gan|eadan
+	þa	Þa	þa|se
-	wundrian	wundredon	None
+	hi	hi	hi|heo
+	eal	ealle	ealle|eall|eal
+	swa	swa	swa
+	þæt	þæt	þæt|se
+	hi	hi	hi|heo
+	betweoh	betwux	betweoh
+	hi	him	him|hi|he
+	cweþan	cwædon	cweþan|cweðan
-	hwæt	hwæt	hwæt#2
-	wesan	ys	None
+	þes	þis	þes
-	hwæt	Hwæt	None
+	wesan	is	wesan|seon|is
+	þes	þeos	þes|þeoh|se
+	niwe	niwe	niwe
+	lar	lar	lar
+	þæt	þæt	þæt|se
+	he	he	he
+	on	on	on|an
+	anweald	anwealde	anweald
+	unclæne	unclænum	unclæne
+	gast	gastum	gast
+	bebeodan	bebyt	bebeodan
+	&	&	None
+	hi	hi	hi|heo
+	hyrsumian	hyrsumiað	hyrsumian
+	he	him	him|hi|he
+	&	&	None
+	sona	sona	sona
+	feran	ferde	feran
+	his	his	hit|his|he
+	hlisa	hlisa	hlisa
+	to	to	toh|to
+	Galilea	Galilea	galilea
-	rice	rice	romana
+	hrædlice	Hrædlice	hrædlice
+	of	of	of
+	hira	hyra	hyra|hyr|hira|hi
+	gesamnung	gesamnunge	gesamnung
+	hi	hi	hi|heo
+	cuman	comon	cuman
+	on	on	on|an
+	Simon	Simonis	simon
+	&	&	None
+	Andreas	Andreas	andreas
+	hus	hus	hus
+	mid	mid	mid
+	Iacob	Iacobe	iacob
+	&	&	None
+	Iohannes	Iohanne	iohannes
+	soþlice	Soðlice	soþlice|soðlice
+	þa	þa	þu|þa|se
+	sittan	sæt	sæt|sittan
+	Simon	Simonis	simon
-	sweger	swegr	None
+	hriðian	hriðigende	hriðian
+	&	&	None
+	hi	hi	hi|heo
+	he	him	him|hi|he
+	be	be	be
+	heo	hyre	hyrian|hyre|hyran|hyr|hire|heo
+	secgan	sædon	secgan
+	&	&	None
+	genealæcan	genealæcende	genealæcan
+	he	he	he
+	heo	hi	hi|heo
+	up	up	up
+	ahebban	ahof	ahebban
+	hire	hyre	hyrian|hyre|hyran|hyr|hire|heo
+	hand	handa	hand
+	gegripan	gegripenre	gegripan
+	&	&	None
+	hrædlice	hrædlice	hrædlice
+	se	se	se
+	fefer	fefor	fefer
+	heo	hi	hi|heo
+	forlætan	forlet	forlætan
+	&	&	None
+	heo	heo	heo
-	þegnian	þenode	þenian
+	hi	him	him|hi|he
+	soþlice	Soðlice	soþlice|soðlice
+	þa	þa	þu|þa|se
+	hit	hit	hit
+	wesan	wæs	wesan|seon|beon
+	æfen	æfen	æfen
+	geweorþan	geworden	weorþan|geweorþan
+	þa	þa	þu|þa|se
+	sunne	sunne	sunne|sinnan
+	to	to	toh|to
+	setl	setle	setl
+	gan	eode	gan|eadan
+	hi	hi	hi|heo
+	bringan	brohton	bringan|brengan
+	to	to	toh|to
+	he	him	him|hi|he
+	eal	ealle	ealle|eall|eal
+	se	þa	þu|þa|se
+	unhal	unhalan	unhal
+	&	&	None
+	se	þa	þu|þa|se
+	þe	ðe	þu|þe|ðe
+	wod	wode	wod|wadan
+	wesan	wæron	wesan|seon|beon
+	&	&	None
+	eal	eall	eall|eal
+	se	seo	seon|seo|se
+	burhwaru	burhwaru	burhwaru
+	wesan	wæs	wesan|seon|beon
+	gegaderian	gegaderod	gegaderian|gaderian
+	to	to	toh|to
+	se	þære	þære|se
-	duru	duran	None
+	&	&	None
+	he	he	he
+	manig	manega	manig|manega
+	gehælan	gehælde	gehælan
+	þe	þe	þu|þe|se
+	missenlic	missenlicum	missenlic
+	adl	adlum	adl
+	gedreccan	gedrehte	gedreccan
+	wesan	wæron	wesan|seon|beon
+	&	&	None
+	manig	manega	manig|manega
+	deofolseocnes	deofolseocnyssa	deofolseocnes
+	he	he	he
+	ut	ut	ut
+	adrifan	adraf	adrifan
+	&	&	None
+	hi	hi	hi|heo
+	sprecan	sprecan	sprecan
+	ne	ne	nesan|neh|ne
+	lætan	let	lætan|lettan
+	forðam	forþam	forðam
+	hi	hi	hi|heo
+	witan	wiston	witan
+	þæt	þæt	þæt|se
+	he	he	he
+	Crist	Crist	crist|Crist
+	wesan	wæs	wesan|seon|beon
+	and	And	and
+	swiðe	swiðe	swiðe|swiðan
+	ær	ær	ær
+	arisan	arisende	arisan
+	he	he	he
+	feran	ferde	feran
+	on	on	on|an
+	weste	weste	weste|westan
+	stow	stowe	stow
+	&	&	None
+	he	hine	he
+	þær	þar	þær
+	gebiddan	gebæd	gebiddan
+	&	&	None
+	he	him	him|hi|he
+	fylgean	fyligde	fylgean
+	Simon	Simon	simon
+	&	&	None
+	se	þa	þu|þa|se
+	þe	ðe	þu|þe|ðe
+	mid	mid	mid
+	he	him	him|hi|he
+	wesan	wæron	wesan|seon|beon
+	&	&	None
+	þa	þa	þu|þa|se
+	hi	hi	hi|heo
+	he	hine	he
+	gemetan	gemetton	gemetan
+	hi	hi	hi|heo
+	secgan	sædon	secgan
+	he	him	him|hi|he
+	eal	eall	eall|eal
+	þes	þis	þes
+	folc	folc	folc
+	þu	ðe	þu|þe|ðe
-	secan	secð	None
+	þa	Þa	þa|se
-	cweþan	cwæð	cweðan
+	he	he	he
+	faran	fare	faru|faran|fah
+	we	we	we
+	on	on	on|an
+	gehende	gehende	gehende
+	tun	tunas	tun
+	&	&	None
+	ceaster	ceastra	ceaster
+	þæt	þæt	þæt|se
+	ic	ic	ic
+	þær	ðar	þær
+	bodian	bodige	bodig|bodian
+	witodlice	Witodlice	witodlice
+	to	to	toh|to
+	se	ðam	ðam|se
+	ic	ic	ic
+	cuman	com	cuman
+	&	&	None
+	he	he	he
+	wesan	wæs	wesan|seon|beon
+	bodian	bodigende	bodian
+	on	on	on|an
+	hira	heora	hira|hi|heore
+	gesamnung	gesamnungum	gesamnung
+	&	&	None
+	eal	ealre	eall|eal
+	Galilea	Galilea	galilea
+	&	&	None
+	deofolseocnes	deofolseocnessa	deofolseocnes
+	ut	ut	ut
+	adrifan	adrifende	adrifan
+	and	And	and
+	to	to	toh|to
+	he	him	him|hi|he
+	cuman	com	cuman
+	sum	sum	sum|su
+	hreofla	hreofla	hreofla
+	he	hine	he
+	biddan	biddende	biddan
+	&	&	None
+	gebigan	gebigedum	gebigan
+	cneow	cneowum	cneow|cneo
+	he	him	him|hi|he
+	to	to	toh|to
+	cweþan	cwæþ	cweþan
+	Dryhten	Drihten	dryhten
+	gif	gif	gif
+	þu	þu	þu
-	willan	wylt	None
+	þu	ðu	þu
-	magan	miht	miht
+	geclænsian	geclænsian	geclænsian
+	ic	me	me|ic
+	soþlice	Soðlice	soþlice|soðlice
+	se	se	se
+	hælend	hælend	hælend
+	he	him	him|hi|he
+	gemiltsian	gemiltsode	gemiltsian
+	&	&	None
+	his	his	hit|his|he
+	hand	hand	hand
+	aþenian	aþenode	aþenian
+	&	&	None
+	he	hine	he
+	æthrinan	æthrinende	æthrinan
+	&	&	None
+	þus	þus	þus
-	cweþan	cwæð	cweðan
+	ic	Ic	ic
-	willan	wylle	None
-	beon	Beo	None
+	þu	ðu	þu
+	geclænsian	geclænsod	geclænsian|clænsian
+	&	&	None
+	þa	þa	þu|þa|se
+	he	he	he
+	þus	ðus	þus
-	cweþan	cwæð	cweðan
+	sona	sona	sona
+	se	seo	seon|seo|se
+	hreofness	hreofnys	hreofness
+	he	him	him|hi|he
+	fram	fram	fram
+	gewitan	gewat	gewitan
+	&	&	None
+	he	he	he
+	wesan	wæs	wesan|seon|beon
+	geclænsian	geclænsod	geclænsian|clænsian
+	&	&	None
+	sona	sona	sona
+	he	he	he
+	beodan	bead	beodan
+	he	him	him|hi|he
+	&	&	None
-	cweþan	cwæð	cweðan
+	warenian	warna	warnian|warenian
+	þæt	þæt	þæt|se
+	þu	ðu	þu
+	hit	hit	hit
+	nan	nanum	nanum|nan
+	mann	men	mann
+	ne	ne	nesan|neh|ne
-	secgan	secge	secg
+	ac	ac	acan|ac
+	gan	ga	gan
+	&	&	None
+	ætywan	ætyw	ætywan
+	þu	ðe	þu|þe|ðe
+	se	þara	þær|se
+	sacerd	sacerda	sacerd
+	ealdor	ealdre	ealdor|eald
+	&	&	None
+	bringan	bring	bringan
+	for	for	for|faran
+	þin	ðinre	þin
+	clænsung	clænsunga	clænsung
+	se	þæt	þæt|se
+	Moyses	Moyses	moyses
+	bebeodan	bebead	bebeodan
+	he	him	him|hi|he
+	on	on	on|an
+	gewitnes	gewitnesse	gewitnes
+	&	&	None
+	he	he	he
+	þa	þa	þu|þa|se
+	utgan	utgangende	utgan
+	onginnan	ongan	onginnan
+	bodian	bodian	bodian
+	&	&	None
+	widmærsian	widmærsian	widmærsian
+	se	þa	þu|þa|se
-	spræc	spræce	sprecan
+	swa	swa	swa
+	þæt	þæt	þæt|se
+	he	he	he
+	ne	ne	nesan|neh|ne
+	magan	mihte	miht|meaht|magan
+	openlice	openlice	openlice
+	on	on	on|an
