+	mag	Mæg	mag
-	here	here	herian
+	up	up	up
+	þurh	þurh	þurh
-	se	þa	þu
-	brycg	brycge	None
+	æt	æt	æt
+	Paris	Paris	paris
+	&	&	None
-	þa	þa	þu
+	up	up	up
+	andlang	andlang	andlang
+	Sigen	Sigene	sigen
+	oþ	oþ	oþ
+	Mæterne	Mæterne	mæterne
+	oþ	oþ	oþ
+	Cariei	Cariei	cariei
+	&	&	None
-	þa	þa	þu
+	sittan	sæton	sittan
+	þær	þara	þær
+	&	&	None
+	innan	innan	innan
+	Ione	Ionan	ione
+	twegen	tu	twegen
+	winter	winter	winter
+	on	on	on
-	se	þam	þæm
+	twegen	twam	twegen
+	stede	stedum	stede
+	&	&	None
-	se	þy	þywan
+	ilca	ilcan	ilca
-	gear	geare	geare
+	forþferan	forþferde	forþferan
+	Carl	Karl	carl
+	Francan	Francna	francan
+	cyning	cyning	cyning
+	&	&	None
+	Earnulf	Earnulf	earnulf
-	his	his	hit
+	broðor	broþur	broðor
+	sunu	sunu	sunu
+	he	hine	he
+	six	vi	six
-	wic	wicum	wiсe
+	ær	ær	ær
+	he	he	he
+	forþferan	forþferde	forþferan
+	berædan	berædde	berædan
+	æt	æt	æt
-	se	þam	þæm
-	rice	rice	romana
+	&	&	None
-	þa	þa	þu
+	weorþan	wearþ	weorþan
-	se	þæt	þæt
-	rice	rice	romana
+	todælan	todæled	todælan
+	on	on	on
+	fif	v	fif
+	&	&	None
+	fif	v	fif
-	cyning	kyningas	kyning
-	to	to	toh
+	gehalgian	gehalgode	gehalgian
-	se	Þæt	þæt
+	wesan	wæs	wesan
-	þeah	þeah	þiсgan
+	mid	mid	mid
+	Earnulf	Earnulfes	earnulf
+	geþafung	geþafunge	geþafung
+	&	&	None
+	hi	hi	hi
-	cweþan	cuædon	None
+	þæt	þæt	þæt
+	hi	hie	hi
-	se	þæt	þæt
-	to	to	toh
-	his	his	hit
-	hand	honda	None
+	healdan	healdan	healdan
+	sculan	sceoldon	sculan
+	forðam	forþæm	forðam
-	hi	hira	hira
+	nan	nan	nan
-	ne	n	næs
-	wesan	æs	æs
+	on	on	on
+	fæderenhealf	fædrenhealfe	fæderenhealf
-	to	to	toh
-	geberan	geboren	geboren
+	butan	buton	butan
-	he	him	him
+	an	anum	an
+	Earnulf	Earnulf	earnulf
-	þa	þa	þu
+	wunian	wunode	wunian
+	on	on	on
-	se	þæm	þæm
+	land	londe	land
+	be	be	be
+	eastan	eastan	eastan
+	Rin	Rin	rin
+	&	&	None
+	Roþulf	Roþulf	roþulf
-	þa	þa	þu
+	fon	feng	fon
-	to	to	toh
-	se	þæm	þæm
+	middelrice	middelrice	middelrice
+	&	&	None
+	Oda	Oda	oda
-	to	to	toh
+	þæm	þæm	þæm
+	westdæl	westdæle	westdæl
+	&	&	None
+	Beorngar	Beorngar	beorngar
+	&	&	None
+	Wiþa	Wiþa	wiþa
-	to	to	toh
+	Langbeardas	Longbeardna	langbeardas
+	land	londe	land
+	&	&	None
-	to	to	toh
-	se	þæm	þæm
+	land	londum	land
+	on	on	on
-	se	þa	þu
+	healf	healfe	healf
+	munt	muntes	munt
+	&	&	None
-	se	þæt	þæt
-	healdan	heoldun	None
+	mid	mid	mid
+	micel	micelre	micel
+	unsib	unsibbe	unsib
+	&	&	None
+	twegen	tu	twegen
+	folcgefeoht	folcgefeoht	folcgefeoht
+	gefeohtan	gefuhton	gefeohtan
+	&	&	None
-	se	þæt	þæt
+	land	lond	land
+	oft	oft	oft
+	&	&	None
+	gelome	gelome	gelome
+	forhergian	forhergodon	forhergian
+	&	&	None
+	æghwæðer	æghwæþer	æghwæðer
-	oðer	oþerne	oþer
+	oftrædlice	oftrædlice	oftrædlice
+	ut	ut	ut
+	dræfan	dræfde	dræfan
+	&	&	None
-	se	þy	þywan
+	ilca	ilcan	ilca
-	gear	geare	geare
-	þe	þe	þu
+	se	se	se
-	here	here	herian
-	faran	for	for
+	forþ	forþ	forþ
+	up	up	up
+	ofer	ofer	ofer
-	se	þa	þu
-	brycg	brycge	None
+	æt	æt	æt
+	Paris	Paris	paris
+	Æþelhelm	Æþelhelm	æþelhelm
+	ealdorman	aldormon	ealdorman
+	lædan	lædde	lædan
+	West-Seaxe	Wesseaxna	west-seaxe
+	ælmesse	ælmessan	ælmesse
+	&	&	None
+	Ælfred	Ælfredes	ælfred
+	cyning	cyninges	cyning
-	to	to	toh
+	Rom	Rome	rom
+	her	Her	her
+	lædan	lædde	lædan
+	Beocca	Beocca	beocca
+	ealdorman	aldormon	ealdorman
+	West-Seaxe	Wesseaxna	west-seaxe
+	ælmesse	ælmessan	ælmesse
+	&	&	None
+	Ælfred	Ælfredes	ælfred
+	cyning	cyninges	cyning
-	to	to	toh
+	Rom	Rome	rom
+	&	&	None
+	Æþelswiþ	Æþelswiþ	æþelswiþ
-	cwen	cuen	None
+	se	sio	se
+	wesan	wæs	wesan
+	Ælfred	Ælfredes	ælfred
+	sweostor	sweostor	sweostor
+	cyning	cyninges	cyning
+	forþferan	forþferde	forþferan
+	&	&	None
+	hire	hire	hire
-	lic	lic	liс
-	licgan	liþ	liþan
+	æt	æt	æt
+	Pafia	Pafian	pafia
+	&	&	None
-	se	þy	þywan
+	ilca	ilcan	ilca
-	gear	geare	geare
+	Æþelred	Æþelred	æþelred
+	arcebisceop	ercebiscep	arcebisceop
+	&	&	None
+	Æþelwald	Æþelwold	æþelwald
+	ealdorman	aldormon	ealdorman
+	forþferan	forþferdon	forþferan
+	on	on	on
+	an	anum	an
+	monaþ	monþe	monaþ
+	on	On	on
+	þes	þissum	þes
-	gear	geare	geare
-	ne	n	næs
-	wesan	æs	æs
+	nan	nan	nan
+	færeld	færeld	færeld
-	to	to	toh
+	Rom	Rome	rom
+	butan	buton	butan
+	twegen	tuegen	twegen
+	hleapere	hleaperas	hleapere
+	Ælfred	Ælfred	ælfred
+	cyning	cyning	cyning
+	sendan	sende	sendan
+	mid	mid	mid
+	gewrit	gewritum	gewrit
+	her	Her	her
+	lædan	lædde	lædan
+	Beornhelm	Beornhelm	beornhelm
+	abbad	abbod	abbad
+	West-Seaxe	West.Seaxna	west-seaxe
+	ælmesse	ælmessan	ælmesse
-	to	to	toh
+	Rom	Rome	rom
+	&	&	None
+	Ælfred	Ælfredes	ælfred
+	cyning	cyninges	cyning
+	&	&	None
+	Godrum	Godrum	godrum
+	se	se	se
+	norþerne	norþerna	norþerne
+	cyning	cyning	cyning
+	forþferan	forþferde	forþferan
+	se	þæs	se
+	fulluhtnama	fulluht.nama	fulluhtnama
+	wesan	wæs	wesan
+	Æþelstan	Æþelstan	æþelstan
+	se	se	se
+	wesan	wæs	wesan
+	Ælfred	Ælfredes	ælfred
+	cyning	cyninges	cyning
+	godsunu	godsunu	godsunu
+	&	&	None
+	he	he	he
+	buan	bude	buan
+	on	on	on
+	East-Engle	East.Englum	east-engle
+	&	&	None
-	se	þæt	þæt
+	land	lond	land
-	ær	ærest	ærest
+	gesittan	gesæt	gesittan
+	&	&	None
-	se	þy	þywan
+	ilca	ilcan	ilca
-	gear	geare	geare
-	faran	for	for
+	se	se	se
-	here	here	herian
+	of	of	of
+	Sigen	Sigene	sigen
-	to	to	toh
-	Sant.Lauda	Sant.Laudan	sant
-	se	þæt	þæt
+	wesan	is	wesan
+	betweoh	butueoh	betweoh
+	Bryttas	Brettum	bryttas
+	&	&	None
+	Francan	Francum	francan
+	&	&	None
+	Bryttas	Brettas	bryttas
-	hi	him	him
+	wiþ	wiþ	wiþ
+	gefeohtan	gefuhton	gefeohtan
+	&	&	None
+	habban	hæfdon	habban
+	sige	sige	sige
+	&	&	None
+	hi	hie	hi
+	bedrifan	bedrifon	bedrifan
+	ut	ut	ut
+	on	on	on
+	an	ane	an
+	ea	ea	ea
+	&	&	None
+	manig	monige	manig
-	adrencan	adrencton	adrenсan
+	her	Her	her
+	wesan	wæs	wesan
+	Plegemund	Plegemund	plegemund
+	geceosan	gecoron	geceosan
+	of	of	of
+	God	Gode	god
+	&	&	None
+	of	of	of
+	eal	eallen	eal
-	his	his	hit
-	halig	halechen	None
+	her	Her	her
-	faran	for	for
+	se	se	se
-	here	here	herian
+	east	east	east
+	&	&	None
+	Earnulf	Earnulf	earnulf
+	cyning	cyning	cyning
+	gefeohtan	gefeaht	gefeohtan
+	wiþ	wið	wiþ
-	se	ðæm	þæm
+	rædehere	ræde.here	rædehere
+	ær	ær	ær
-	se	þa	þu
+	scip	scipu	scip
-	cuman	cuomon	None
+	mid	mid	mid
+	East-Francan	East.Francum	east-francan
+	&	&	None
+	Seaxe	Seaxum	seaxe
+	&	&	None
+	Bægere	Bægerum	bægere
+	&	&	None
+	he	hine	he
+	geflyman	gefliemde	geflyman
+	&	&	None
+	þrie	þrie	þrie
+	Scottas	Scottas	scottas
+	cuman	comon	cuman
-	to	to	toh
+	Ælfred	Ælfrede	ælfred
-	cyning	cyninge	cyninge
+	on	on	on
+	an	anum	an
+	bat	bate	bat
+	butan	butan	butan
+	ælc	ælcum	ælc
+	gereþru	gereþrum	gereþru
+	of	of	of
+	Hibernia	Hibernia	hibernia
+	þanan	þonon	þanan
+	hi	hi	hi
+	hi	hi	hi
+	bestelan	bestælon	bestelan
+	forðam	forþon	forðam
-	þe	þe	þu
+	hi	hi	hi
+	willan	woldon	willan
+	for	for	for
-	God	Godes	godes
+	lufu	lufan	lufu
+	on	on	on
+	elþeodignes	elþiodignesse	elþeodignes
+	beon	beon	beon
+	hi	hi	hi
-	ne	ne	nesan
-	recan	rohton	reссan
+	hwær	hwær	hwær
+	se	Se	se
-	bat	bat	bitan
+	wesan	wæs	wesan
-	gewyrcan	geworht	wyrсean
+	of	of	of
+	þridda	þriddan	þridda
+	healf	healfre	healf
-	hyd	hyde	hydan
-	þe	þe	þu
+	hi	hi	hi
+	on	on	on
+	faran	foron	faran
+	&	&	None
+	hi	hi	hi
+	niman	namon	niman
+	mid	mid	mid
-	hi	him	him
+	þæt	þæt	þæt
+	hi	hi	hi
-	habban	hæfdun	None
-	to	to	toh
+	seofon	seofon	seofon
+	niht	nihtum	niht
+	mete	mete	mete
+	&	&	None
-	þa	þa	þu
+	cuman	comon	cuman
+	hi	hie	hi
+	ymb	ymb	ymb
+	seofon	vii	seofon
+	niht	niht	niht
-	to	to	toh
+	land	londe	land
+	on	on	on
+	Cornwealas	Cornwalum	cornwealas
+	&	&	None
+	faran	foron	faran
-	þa	þa	þu
+	sona	sona	sona
-	to	to	toh
+	Ælfred	Ælfrede	ælfred
-	cyning	cyninge	cyninge
+	þus	Þus	þus
+	hi	hie	hi
+	wesan	wæron	wesan
+	genemnan	genemnde	genemnan
+	Dubslane	Dubslane	dubslane
+	&	&	None
+	Maccbethu	Maccbethu	maccbethu
+	&	&	None
+	Maelinmun	Maelinmun	maelinmun
+	&	&	None
+	Swifneh	Swifneh	swifneh
+	se	se	se
+	god	betsta	god
+	lareow	lareow	lareow
-	þe	þe	þu
+	on	on	on
+	Scottas	Scottum	scottas
+	wesan	wæs	wesan
+	gefaran	gefor	gefaran
+	&	&	None
-	se	þy	þywan
+	ilca	ilcan	ilca
-	gear	geare	geare
+	ofer	ofer	ofer
+	easter	Eastron	easter
+	ymbe	ymbe	ymbe
+	gangdagas	gang.dagas	gangdagas
-	oððe	oþþe	oþþe
+	ær	ær	ær
+	æteowian	æteowde	æteowian
+	se	se	se
+	steorra	steorra	steorra
-	þe	þe	þu
-	man	mon	mann
+	on	on	on
+	bocleden	boclæden	bocleden
-	hatan	hæt	hætan
+	cometa	cometa	cometa
+	sum	Same	sum
+	mann	men	mann
+	cweþan	cweþaþ	cweþan
+	on	on	on
+	Englisc	Englisc	englisc
+	þæt	þæt	þæt
+	hit	hit	hit
+	wesan	sie	wesan
+	feaxede	feaxede	feaxede
+	steorra	steorra	steorra
+	forðam	forþæm	forðam
+	þær	þær	þær
+	standan	stent	standan
+	lang	lang	lang
+	leoma	leoma	leoma
+	of	of	of
+	hwilum	hwilum	hwilum
+	on	on	on
+	an	ane	an
+	healf	healfe	healf
+	hwilum	hwilum	hwilum
+	on	on	on
+	ælc	ælce	ælc
+	healf	healfe	healf
+	her	Her	her
+	on	on	on
+	þes	þysum	þes
-	gear	geare	geare
-	faran	for	for
+	se	se	se
+	micel	micla	micel
-	here	here	herian
-	þe	þe	þu
+	we	we	we
+	gefyrn	gefyrn	gefyrn
+	ymbe	ymbe	ymbe
+	sprecan	spræcon	sprecan
+	eft	eft	eft
+	of	of	of
-	se	þæm	þæm
+	eastrice	eastrice	eastrice
+	westweard	westweard	westweard
-	to	to	toh
+	Bune	Bunnan	bune
+	&	&	None
+	þær	þær	þær
-	weorþan	wurdon	wurdon
+	gescipian	gescipode	gescipian
+	swa	swa	swa
+	þæt	þæt	þæt
+	hi	hie	hi
+	asettan	asettan	asettan
-	hi	him	him
+	on	on	on
+	an	anne	an
+	siþ	siþ	siþ
+	ofer	ofer	ofer
+	mid	mid	mid
+	hors	horsum	hors
+	mid	mid	mid
-	eal	ealle	ealle
+	&	&	None
-	þa	þa	þu
+	cuman	comon	cuman
+	up	up	up
+	on	on	on
+	Limene	Limene	limene
+	muþa	muþan	muþa
+	mid	mid	mid
+	twegenhundfiftig	ccl	twegenhundfiftig
+	hund	hunde	hund
+	scip	scipa	scip
+	se	Se	se
+	muþa	muþa	muþa
+	wesan	is	wesan
+	on	on	on
+	easteweard	easteweardre	easteweard
+	Cent	Cent	cent
+	æt	æt	æt
+	se	þæs	se
+	micel	miclan	micel
+	wudu	wuda	wudu
+	eastende	eastende	eastende
-	þe	þe	þu
+	we	we	we
+	Andred	Andred	andred
-	hatan	hatað	None
+	se	se	se
+	wudu	wudu	wudu
+	wesan	is	wesan
+	eastlang	eastlang	eastlang
+	&	&	None
+	westlang	westlang	westlang
+	hundtwelftig	hundtwelftiges	hundtwelftig
+	mil	mila	mil
+	lang	lang	lang
-	oððe	oþþe	oþþe
-	lang	lengra	lengra
+	&	&	None
+	þritig	þritiges	þritig
+	mil	mila	mil
+	brad	brad	brad
-	se	seo	seon
+	ea	ea	ea
-	þe	þe	þu
+	we	we	we
+	ær	ær	ær
+	ymbe	ymbe	ymbe
+	sprecan	spræcon	sprecan
-	licgan	lið	None
+	ut	ut	ut
+	of	of	of
-	se	þæm	þæm
+	weald	wealda	weald
+	on	On	on
-	se	þa	þu
+	ea	ea	ea
+	hi	hi	hi
+	teon	tugon	teon
+	up	up	up
+	hira	hiora	hira
+	scip	scipu	scip
+	oþ	oþ	oþ
+	se	þone	se
-	weald	weald	wealdan
+	feower	iiii	feower
+	mil	mila	mil
+	fram	fram	fram
-	se	þæm	þæm
+	muþa	muþan	muþa
+	uteweard	uteweardum	uteweard
+	&	&	None
+	þær	þær	þær
+	abrecan	abræcon	abrecan
-	an	an	on
+	geweorc	geweorc	geweorc
+	inne	inne	inne
+	on	on	on
+	þæm	þæm	þæm
+	fæsten	fæstenne	fæsten
+	sittan	sæton	sittan
+	feawa	feawa	feawa
+	ceorlisc	cirlisce	ceorlisc
+	mann	men	mann
+	on	on	on
+	&	&	None
+	wesan	wæs	wesan
+	samwyrcan	samworht	samwyrcan
+	þa	Þa	þa
+	sona	sona	sona
+	æfter	æfter	æfter
-	se	þæm	þæm
+	cuman	com	cuman
+	Hæsten	Hæsten	hæsten
+	mid	mid	mid
+	hundeahtatig	lxxx	hundeahtatig
+	scip	scipa	scip
+	up	up	up
+	on	on	on
-	Temes	Temese	temesemuþa
-	muþa	muðan	None
+	&	&	None
-	wyrcan	worhte	wyrсean
-	he	him	him
+	geweorc	geweorc	geweorc
+	æt	æt	æt
+	Middeltun	Middeltune	middeltun
+	&	&	None
+	se	se	se
-	oðer	oþer	oþer
-	here	here	herian
+	æt	æt	æt
+	Apuldre	Apuldre	apuldre
+	on	On	on
+	þis	þys	þis
-	gear	geare	geare
-	se	þæt	þæt
+	wesan	wæs	wesan
+	ymb	ymb	ymb
+	twelf	twelf	twelf
-	monað	monað	monaþ
+	se	þæs	se
-	þe	þe	þu
+	hi	hie	hi
+	on	on	on
-	se	þæm	þæm
+	eastrice	eastrice	eastrice
+	geweorc	geweorc	geweorc
-	gewyrcan	geworht	wyrсean
+	habban	hæfdon	habban
+	Norþan-hymbre	Norþhymbre	norþan-hymbre
+	&	&	None
+	East-Engle	East.Engle	east-engle
+	habban	hæfdon	habban
+	Ælfred	Ælfrede	ælfred
-	cyning	cyninge	cyninge
+	aþ	aþas	aþ
-	gesellan	geseald	sellan
+	&	&	None
+	East-Engle	East.Engle	east-engle
+	foregisel	foregisla	foregisel
+	six	vi	six
+	&	&	None
+	þeah	þeh	þeah
+	ofer	ofer	ofer
-	se	þa	þu
-	treow	treowa	treowe
+	swa	swa	swa
+	oft	oft	oft
+	swa	swa	swa
-	se	þa	þu
-	oðer	oþre	oþer
+	here	hergas	here
+	mid	mid	mid
-	eal	ealle	ealle
-	here	herige	herian
+	ut	ut	ut
+	faran	foron	faran
+	þonne	þonne	þonne
+	faran	foron	faran
+	hi	hie	hi
+	oþþe	oþþe	oþþe
+	mid	mid	mid
+	oþþe	oþþe	oþþe
+	on	on	on
+	hira	heora	hira
+	healf	healfe	healf
+	on	on	on
+	þa	Þa	þa
+	gegaderian	gegaderade	gegaderian
+	Ælfred	Ælfred	ælfred
+	cyning	cyning	cyning
-	his	his	hit
-	fyrd	fierd	fierd
+	&	&	None
-	faran	for	for
+	þæt	þæt	þæt
+	he	he	he
+	gewician	gewicode	gewician
+	betweoh	betwuh	betweoh
-	se	þæm	þæm
+	twegen	twam	twegen
+	here	hergum	here
+	þær	þær	þær
+	þær	þær	þær
+	he	he	he
+	neah	niehst	neah
+	rymet	rymet	rymet
+	habban	hæfde	habban
+	for	for	for
+	wudufæsten	wudufæstenne	wudufæsten
+	and	ond	and
+	for	for	for
+	wæterfæsten	wæterfæstenne	wæterfæsten
+	swa	swa	swa
+	þæt	þæt	þæt
+	he	he	he
+	magan	mehte	magan
+	æghwæðer	ægþerne	æghwæðer
+	geræcan	geræcan	geræcan
+	gif	gif	gif
+	hi	hie	hi
+	ænig	ænigne	ænig
+	feld	feld	feld
-	secan	secan	sec
+	willan	wolden	willan
+	þa	Þa	þa
+	faran	foron	faran
+	hi	hie	hi
+	siððan	siþþan	siððan
+	æfter	æfter	æfter
-	se	þæm	þæm
+	weald	wealda	weald
+	hloþ	hloþum	hloþ
+	&	&	None
+	flocrad	flocradum	flocrad
+	bi	bi	bi
+	swa	swa	swa
+	hwæðer	hwaþerre	hwæðer
+	efes	efes	efes
+	swa	swa	swa
+	hit	hit	hit
+	þonne	þonne	þonne
+	fierdleas	fierdleas	fierdleas
+	wesan	wæs	wesan
+	&	&	None
-	hi	him	him
-	man	mon	mann
-	eac	eac	eacan
+	mid	mid	mid
-	oðer	oþrum	oþrum
+	flocc	floccum	flocc
-	secan	sohte	sœ̄сan
+	micel	mæstra	micel
+	dæg	daga	dæg
+	ælc	ælce	ælc
-	oððe	oþþe	oþþe
+	on	on	on
+	dæg	dæg	dæg
-	oððe	oþþe	oþþe
+	on	on	on
+	niht	niht	niht
+	ge	ge	ge
+	of	of	of
-	se	þære	þære
-	fyrd	fierde	fierd
+	ge	ge	ge
-	eac	eac	eacan
+	of	of	of
-	se	þæm	þæm
+	burh	burgum	burh
-	habban	Hæfde	None
+	se	se	se
+	cyning	cyning	cyning
-	his	his	hit
-	fyrd	fierd	fierd
+	on	on	on
+	twegen	tu	twegen
+	toniman	tonumen	toniman
+	swa	swa	swa
+	þæt	þæt	þæt
+	hi	hie	hi
+	wesan	wæron	wesan
+	simble	simle	simble
+	healf	healfe	healf
+	æt	æt	æt
+	ham	ham	ham
+	healf	healfe	healf
+	ute	ute	ute
+	butan	butan	butan
-	se	þæm	þæm
+	mann	monnum	mann
-	þe	þe	þu
-	se	þa	þu
+	burh	burga	burh
+	healdan	healdan	healdan
+	sculan	scolden	sculan
+	ne	Ne	ne
+	cuman	com	cuman
+	se	se	se
-	here	here	herian
+	oft	oftor	oft
-	eal	eall	eall
+	ute	ute	ute
+	of	of	of
-	se	þæm	þæm
+	set	setum	set
+	þonne	þonne	þonne
+	twiwa	tuwwa	twiwa
-	oðer	oþre	oþer
+	siþ	siþe	siþ
-	þa	þa	þu
+	hi	hie	hi
-	ær	ærest	ærest
-	to	to	toh
+	land	londe	land
+	cuman	comon	cuman
+	ær	ær	ær
+	se	sio	se
-	fyrd	fierd	fierd
-	gesamnian	gesamnod	samnian
-	wesan	wære	wære
-	oðer	oþre	oþer
+	siþ	siþe	siþ
-	þa	þa	þu
+	hi	hie	hi
+	of	of	of
-	se	þæm	þæm
+	set	setum	set
+	faran	faran	faran
+	willan	woldon	willan
+	þa	Þa	þa
+	hi	hie	hi
+	gefon	gefengon	gefon
+	micel	micle	micel
+	herehyþ	herehyð	herehyþ
+	&	&	None
-	þa	þa	þu
+	willan	woldon	willan
+	ferian	ferian	ferian
+	norþeweard	norþweardes	norþeweard
+	ofer	ofer	ofer
-	Temes	Temese	temesemuþa
+	in	in	in
+	on	on	on
+	East-Seaxe	East.Seaxe	east-seaxe
+	ongeagn	ongean	ongeagn
-	se	þa	þu
+	scip	scipu	scip
+	þa	Þa	þa
+	forridan	forrad	forridan
+	se	sio	se
-	fyrd	fierd	fierd
-	heo	hie	hi
+	foran	foran	foran
+	&	&	None
-	hi	him	him
-	wið	wið	wiþ
+	gefeohtan	gefeaht	gefeohtan
+	æt	æt	æt
+	Fearnham	Fearnhamme	fearnham
+	&	&	None
+	se	þone	se
-	here	here	herian
+	geflyman	gefliemde	geflyman
+	&	&	None
-	se	þa	þu
+	herehyþ	herehyþa	herehyþ
+	ahredan	ahreddon	ahredan
+	&	&	None
+	hi	hie	hi
+	fleon	flugon	fleon
+	ofer	ofer	ofer
-	Temes	Temese	temesemuþa
+	butan	buton	butan
+	ælc	ælcum	ælc
+	ford	forda	ford
-	þa	þa	þu
+	up	up	up
+	be	be	be
+	Coln	Colne	coln
+	on	on	on
+	an	anne	an
+	igeoþ	iggað	igeoþ
+	þa	Þa	þa
+	besittan	besæt	besittan
+	se	sio	se
-	fyrd	fierd	fierd
+	hi	hie	hi
+	þær	þær	þær
+	utan	utan	utan
-	se	þa	þu
+	hwil	hwile	hwil
-	þe	þe	þu
+	hi	hie	hi
+	þær	þær	þær
-	lange	lengest	lengest
+	mete	mete	mete
+	habban	hæfdon	habban
+	ac	Ac	ac
+	hi	hie	hi
+	habban	hæfdon	habban
-	þa	þa	þu
+	hira	heora	hira
-	stefn	stemn	stemn
+	gesittan	gesetenne	gesittan
+	&	&	None
+	hira	hiora	hira
+	mete	mete	mete
+	genotian	genotudne	genotian
+	&	&	None
+	wesan	wæs	wesan
+	se	se	se
-	cyning	cyng	cyng
-	þa	þa	þu
+	þiderweardes	þiderweardes	þiderweardes
+	on	on	on
+	fær	fære	fær
+	mid	mid	mid
-	se	þære	þære
+	scir	scire	scir
-	þe	þe	þu
+	mid	mid	mid
-	he	him	him
+	fyrdian	fierdedon	fyrdian
+	þa	Þa	þa
+	he	he	he
-	þa	þa	þu
+	wesan	wæs	wesan
+	þiderweardes	þiderweardes	þiderweardes
+	&	&	None
+	se	sio	se
+	oðer	oþeru	oðer
-	fyrd	fierd	fierd
+	wesan	wæs	wesan
+	hamweardes	hamweardes	hamweardes
+	&	&	None
-	se	ða	þe
+	Deniscan	Deniscan	deniscan
+	sittan	sæton	sittan
+	þær	þær	þær
+	behindan	behindan	behindan
+	forðam	forþæm	forðam
+	hira	hiora	hira
+	cyning	cyning	cyning
+	wesan	wæs	wesan
-	gewundian	gewundod	wundian
+	on	on	on
-	se	þæm	þæm
-	gefeoht	gefeohte	gefeohtan
+	þæt	þæt	þæt
+	hi	hi	hi
+	he	hine	he
-	ne	ne	nesan
+	magan	mehton	magan
+	ferian	ferian	ferian
+	þa	Þa	þa
+	gegaderian	gegaderedon	gegaderian
-	se	þa	þu
-	þe	þe	þu
+	in	in	in
+	Norþan-hymbre	Norþhymbrum	norþan-hymbre
-	bugan	bugeað	None
+	&	&	None
+	on	on	on
+	East-Engle	East.Englum	east-engle
+	sum	sum	sum
+	hund	hund	hund
+	scip	scipa	scip
+	&	&	None
+	faran	foron	faran
+	suþ	suð	suþ
+	ymbutan	ymbutan	ymbutan
+	&	&	None
+	sum	sum	sum
+	feowertig	feowertig	feowertig
+	scip	scipa	scip
+	norþ	norþ	norþ
+	ymbutan	ymbutan	ymbutan
+	&	&	None
+	ymbsittan	ymbsæton	ymbsittan
-	an	an	on
+	geweorc	geweorc	geweorc
+	on	on	on
-	Defena.scir	Defna.scire	defena
+	be	be	be
-	se	þære	þære
+	norþsæ	norþ.sæ	norþsæ
+	&	&	None
-	se	þa	þu
-	þe	þe	þu
+	suþ	suð	suþ
+	ymbutan	ymbutan	ymbutan
+	faran	foron	faran
+	ymbsittan	ymb.sæton	ymbsittan
+	Exancester	Exancester	exancester
+	þa	Þa	þa
+	se	se	se
-	cyning	cyng	cyng
-	se	þæt	þæt
+	hyran	hierde	hyran
-	þa	þa	þu
+	wendan	wende	wendan
+	he	he	he
+	he	hine	he
-	west	west	westan
+	wiþ	wið	wiþ
+	Exanceaster	Exanceastres	exanceaster
+	mid	mid	mid
-	eal	ealre	eall
-	se	þære	þære
-	fyrd	fierde	fierd
+	butan	buton	butan
-	swiðe	swiþe	swiþe
+	gewealden	gewaldenum	gewealden
-	dæl	dæle	dælan
+	easteweard	easteweardes	easteweard
+	se	þæs	se
+	folc	folces	folc
-	se	Þa	þa
+	faran	foron	faran
+	forþ	forð	forþ
+	oþ	oþ	oþ
-	þe	þe	þu
+	hi	hie	hi
+	cuman	comon	cuman
-	to	to	toh
+	Lundenburh	Lundenbyrg	lundenburh
+	&	&	None
-	þa	þa	þu
+	mid	mid	mid
-	se	þæm	þæm
+	burhware	burgwarum	burhware
+	&	&	None
-	se	þæm	þæm
-	fultum	fultume	fultuman
-	þe	þe	þu
-	hi	him	him
-	westan	westan	weste
+	cuman	com	cuman
+	faran	foron	faran
+	east	east	east
-	to	to	toh
+	Beamfleot	Beamfleote	beamfleot
-	wesan	Wæs	None
+	Hæsten	Hæsten	hæsten
-	þa	þa	þu
+	þær	þær	þær
+	cuman	cumen	cuman
+	mid	mid	mid
-	his	his	hit
+	here	herge	here
-	þe	þe	þu
+	ær	ær	ær
+	æt	æt	æt
+	Middeltun	Middeltune	middeltun
-	sittan	sæt	sæt
+	&	&	None
-	eac	eac	eacan
+	se	se	se
+	micel	micla	micel
-	here	here	herian
+	wesan	wæs	wesan
-	þa	þa	þu
+	þær	þær	þær
+	tocuman	tocumen	tocuman
-	þe	þe	þu
+	ær	ær	ær
+	on	on	on
+	Limene	Limene	limene
+	muþa	muþan	muþa
-	sittan	sæt	sæt
+	æt	æt	æt
+	Apuldre	Apuldre	apuldre
-	habban	Hæfde	None
+	Hæsten	Hæsten	hæsten
+	ær	ær	ær
-	gewyrcan	geworht	wyrсean
-	se	þæt	þæt
+	geweorc	geweorc	geweorc
+	æt	æt	æt
+	Beamfleot	Beamfleote	beamfleot
+	&	&	None
+	wesan	wæs	wesan
-	þa	þa	þu
+	ut	ut	ut
+	afaran	afaren	afaran
+	on	on	on
-	hergaþ	hergaþ	hergian
+	&	&	None
+	wesan	wæs	wesan
+	se	se	se
+	micel	micla	micel
-	here	here	herian
+	æt	æt	æt
+	ham	ham	ham
+	þa	Þa	þa
+	faran	foron	faran
+	hi	hie	hi
-	to	to	toh
+	&	&	None
+	geflyman	gefliemdon	geflyman
+	se	þone	se
-	here	here	herian
+	&	&	None
-	se	þæt	þæt
+	geweorc	geweorc	geweorc
+	abrecan	abræcon	abrecan
+	&	&	None
+	geniman	genamon	geniman
+	eal	eal	eal
-	se	þæt	þæt
+	þær	þær	þær
+	binnan	binnan	binnan
